InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,TotalSales,Month,DayOfWeek,Hour
549747,23201,JUMBO BAG ALPHABET,100,2011-04-12 10:41:00,1.79,17428,United Kingdom,179.0,April,Tuesday,10
538327,16258A,SWIRLY CIRCULAR RUBBERS IN BAG,1,2010-12-10 13:58:00,0.42,15514,United Kingdom,0.42,December,Friday,13
577320,22961,JAM MAKING SET PRINTED,12,2011-11-18 13:44:00,1.45,13880,United Kingdom,17.4,November,Friday,13
549749,22773,GREEN DRAWER KNOB ACRYLIC EDWARDIAN,24,2011-04-12 10:45:00,1.25,12928,United Kingdom,30.0,April,Tuesday,10
545699,22704,WRAP RED APPLES ,25,2011-03-06 14:50:00,0.42,15572,United Kingdom,10.5,March,Sunday,14
547656,22487,WHITE WOOD GARDEN PLANT LADDER,1,2011-03-24 12:53:00,9.95,13263,United Kingdom,9.95,March,Thursday,12
569129,22694,WICKER STAR ,2,2011-09-30 13:40:00,2.1,15034,United Kingdom,4.2,September,Friday,13
578530,23156,SET OF 5 MINI GROCERY MAGNETS,12,2011-11-24 14:37:00,2.08,14251,United Kingdom,24.96,November,Thursday,14
546079,23177,TREASURE ISLAND BOOK BOX,1,2011-03-09 11:05:00,2.25,14534,United Kingdom,2.25,March,Wednesday,11
545377,21165,BEWARE OF THE CAT METAL SIGN ,1,2011-03-02 11:32:00,1.69,14606,United Kingdom,1.69,March,Wednesday,11
548329,82600,NO SINGING METAL SIGN,12,2011-03-30 13:14:00,2.1,16584,United Kingdom,25.200000000000003,March,Wednesday,13
559462,23203,JUMBO BAG DOILEY PATTERNS,30,2011-07-08 13:12:00,2.08,16523,United Kingdom,62.400000000000006,July,Friday,13
551558,22456,NATURAL SLATE CHALKBOARD LARGE ,2,2011-05-03 10:41:00,4.95,17841,United Kingdom,9.9,May,Tuesday,10
578541,23290,SPACEBOY CHILDRENS BOWL,4,2011-11-24 15:01:00,1.25,14277,France,5.0,November,Thursday,15
547962,21843,RED RETROSPOT CAKE STAND,1,2011-03-28 15:38:00,10.95,12957,United Kingdom,10.95,March,Monday,15
572216,21993,FLORAL FOLK STATIONERY SET,1,2011-10-21 12:56:00,1.25,16015,United Kingdom,1.25,October,Friday,12
577519,23311,VINTAGE CHRISTMAS STOCKING ,5,2011-11-20 13:20:00,2.55,15044,United Kingdom,12.75,November,Sunday,13
548984,85049H,URBAN BLACK RIBBONS ,2,2011-04-05 12:37:00,1.25,14546,United Kingdom,2.5,April,Tuesday,12
571219,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,4,2011-10-14 13:35:00,4.95,15601,United Kingdom,19.8,October,Friday,13
575369,21790,VINTAGE SNAP CARDS,12,2011-11-09 15:09:00,0.85,16655,United Kingdom,10.2,November,Wednesday,15
579278,21733,RED HANGING HEART T-LIGHT HOLDER,6,2011-11-29 10:18:00,2.95,14209,United Kingdom,17.700000000000003,November,Tuesday,10
571213,20728,LUNCH BAG CARS BLUE,10,2011-10-14 12:55:00,1.65,13995,United Kingdom,16.5,October,Friday,12
580500,21155,RED RETROSPOT PEG BAG,8,2011-12-04 12:52:00,2.55,17131,United Kingdom,20.4,December,Sunday,12
556533,21868,POTTING SHED TEA MUG,24,2011-06-13 12:05:00,1.25,15625,United Kingdom,30.0,June,Monday,12
552353,23200,JUMBO BAG PEARS,10,2011-05-09 12:14:00,2.08,17612,United Kingdom,20.8,May,Monday,12
540475,22241,GARLAND WOODEN HAPPY EASTER,3,2011-01-07 14:43:00,1.25,15311,United Kingdom,3.75,January,Friday,14
544187,20725,LUNCH BAG RED RETROSPOT,10,2011-02-16 16:31:00,1.65,14107,United Kingdom,16.5,February,Wednesday,16
563935,21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",1,2011-08-21 16:24:00,4.95,15547,United Kingdom,4.95,August,Sunday,16
578506,23107,WHITE HEARTS WIRE PLANT POT HOLDER,2,2011-11-24 13:01:00,2.89,17458,United Kingdom,5.78,November,Thursday,13
556820,23245,SET OF 3 REGENCY CAKE TINS,4,2011-06-15 10:22:00,4.95,12682,France,19.8,June,Wednesday,10
559546,22622,BOX OF VINTAGE ALPHABET BLOCKS,6,2011-07-10 14:49:00,11.95,14163,United Kingdom,71.69999999999999,July,Sunday,14
565806,22904,CALENDAR PAPER CUT DESIGN,6,2011-09-07 10:51:00,2.95,15594,United Kingdom,17.700000000000003,September,Wednesday,10
555383,21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,2,2011-06-02 15:13:00,2.08,12517,Germany,4.16,June,Thursday,15
568712,23228,FILIGREE HEART BIRD WHITE ,2,2011-09-28 15:50:00,1.25,17841,United Kingdom,2.5,September,Wednesday,15
541569,84997A,GREEN 3 PIECE POLKADOT CUTLERY SET,6,2011-01-19 12:14:00,3.75,13520,Switzerland,22.5,January,Wednesday,12
546791,22977,DOLLY GIRL CHILDRENS EGG CUP,12,2011-03-17 10:38:00,1.25,17716,United Kingdom,15.0,March,Thursday,10
540953,21918,SET 12 KIDS COLOUR  CHALK STICKS,2,2011-01-12 13:16:00,0.42,14587,United Kingdom,0.84,January,Wednesday,13
573032,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,2011-10-27 13:36:00,4.95,18211,United Kingdom,14.850000000000001,October,Thursday,13
567656,22083,PAPER CHAIN KIT RETROSPOT,2,2011-09-21 14:40:00,5.79,14096,United Kingdom,11.58,September,Wednesday,14
577698,47591D,PINK FAIRY CAKE CHILDRENS APRON,3,2011-11-21 12:05:00,1.95,14963,United Kingdom,5.85,November,Monday,12
575631,22641,SET OF 4 NAPKIN CHARMS INSTRUMENT,1,2011-11-10 13:41:00,2.55,15184,United Kingdom,2.55,November,Thursday,13
553859,21188,3D HEARTS  HONEYCOMB PAPER GARLAND,2,2011-05-19 13:35:00,2.95,14505,United Kingdom,5.9,May,Thursday,13
571717,23503,PLAYING CARDS KEEP CALM & CARRY ON,2,2011-10-18 17:10:00,1.25,14381,United Kingdom,2.5,October,Tuesday,17
544169,21754,HOME BUILDING BLOCK WORD,3,2011-02-16 13:44:00,5.95,13078,United Kingdom,17.85,February,Wednesday,13
543821,85175,CACTI T-LIGHT CANDLES,16,2011-02-14 09:24:00,0.42,17667,United Kingdom,6.72,February,Monday,9
580558,23355,HOT WATER BOTTLE KEEP CALM,20,2011-12-05 10:19:00,4.95,14931,Channel Islands,99.0,December,Monday,10
566589,20728,LUNCH BAG CARS BLUE,10,2011-09-13 14:50:00,1.65,14753,United Kingdom,16.5,September,Tuesday,14
569467,22899,CHILDREN'S APRON DOLLY GIRL ,6,2011-10-04 11:44:00,2.1,14291,United Kingdom,12.600000000000001,October,Tuesday,11
576092,10135,COLOURING PENCILS BROWN TUBE,20,2011-11-14 09:00:00,1.25,18263,United Kingdom,25.0,November,Monday,9
569574,23354,6 GIFT TAGS 50'S CHRISTMAS ,24,2011-10-05 10:30:00,0.83,15127,United Kingdom,19.919999999999998,October,Wednesday,10
562549,23255,CHILDRENS CUTLERY CIRCUS PARADE,4,2011-08-05 16:10:00,4.15,17092,United Kingdom,16.6,August,Friday,16
549286,21915,RED  HARMONICA IN BOX ,3,2011-04-07 18:03:00,1.25,17928,United Kingdom,3.75,April,Thursday,18
541504,84792,ENCHANTED BIRD COATHANGER 5 HOOK,2,2011-01-18 15:37:00,4.65,14415,United Kingdom,9.3,January,Tuesday,15
560504,16045,POPART WOODEN PENCILS ASST,100,2011-07-19 11:47:00,0.04,13081,United Kingdom,4.0,July,Tuesday,11
554969,21908,CHOCOLATE THIS WAY METAL SIGN,7,2011-05-27 16:30:00,2.1,14976,United Kingdom,14.700000000000001,May,Friday,16
540523,21383,PACK OF 12 STICKY BUNNIES,10,2011-01-09 12:51:00,0.65,13069,United Kingdom,6.5,January,Sunday,12
571690,85099F,JUMBO BAG STRAWBERRY,10,2011-10-18 14:32:00,2.08,14191,United Kingdom,20.8,October,Tuesday,14
579143,23491,VINTAGE JINGLE BELLS HEART,4,2011-11-28 13:08:00,8.25,13882,United Kingdom,33.0,November,Monday,13
555584,22915,ASSORTED BOTTLE TOP  MAGNETS ,12,2011-06-06 09:04:00,0.42,16906,United Kingdom,5.04,June,Monday,9
569246,23188,VINTAGE  2 METER FOLDING RULER,1,2011-10-03 09:57:00,3.29,14096,United Kingdom,3.29,October,Monday,9
538635,84849B,FAIRY SOAP SOAP HOLDER,1,2010-12-13 13:32:00,1.69,17303,United Kingdom,1.69,December,Monday,13
557735,22699,ROSES REGENCY TEACUP AND SAUCER ,12,2011-06-22 11:30:00,2.95,16214,United Kingdom,35.400000000000006,June,Wednesday,11
550988,47566,PARTY BUNTING,4,2011-04-21 18:10:00,4.95,14231,United Kingdom,19.8,April,Thursday,18
541405,20963,APPLE BATH SPONGE,10,2011-01-17 15:17:00,1.25,12683,France,12.5,January,Monday,15
572853,23406,HOME SWEET HOME KEY HOLDER,2,2011-10-26 12:28:00,6.25,17712,United Kingdom,12.5,October,Wednesday,12
581171,22620,4 TRADITIONAL SPINNING TOPS,12,2011-12-07 15:02:00,1.45,12615,France,17.4,December,Wednesday,15
576236,22609,PENS ASSORTED SPACEBALL,36,2011-11-14 13:31:00,0.19,13755,United Kingdom,6.84,November,Monday,13
571883,22923,FRIDGE MAGNETS LES ENFANTS ASSORTED,6,2011-10-19 13:58:00,0.85,14704,United Kingdom,5.1,October,Wednesday,13
566850,22735,RIBBON REEL SOCKS AND MITTENS,10,2011-09-15 12:04:00,1.65,13662,United Kingdom,16.5,September,Thursday,12
548178,85099B,JUMBO BAG RED RETROSPOT,10,2011-03-29 14:35:00,1.95,14367,United Kingdom,19.5,March,Tuesday,14
569231,84247E,PACK OF 12 CHRISTMAS FUN CARDS,1,2011-10-02 15:18:00,2.95,13379,United Kingdom,2.95,October,Sunday,15
566287,22450,SILK PURSE BABUSHKA BLUE,3,2011-09-11 15:11:00,3.35,17218,United Kingdom,10.05,September,Sunday,15
559174,47503A,ASS FLORAL PRINT MULTI SCREWDRIVER,24,2011-07-07 10:04:00,0.42,18263,United Kingdom,10.08,July,Thursday,10
558919,85014A,BLACK/BLUE POLKADOT UMBRELLA,3,2011-07-05 09:56:00,5.95,15078,United Kingdom,17.85,July,Tuesday,9
537674,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,24,2010-12-08 09:51:00,0.85,15628,United Kingdom,20.4,December,Wednesday,9
544203,47566B,TEA TIME PARTY BUNTING,4,2011-02-17 10:30:00,4.95,12362,Belgium,19.8,February,Thursday,10
574937,82486,3 DRAWER ANTIQUE WHITE WOOD CABINET,4,2011-11-07 17:08:00,8.95,15344,United Kingdom,35.8,November,Monday,17
568342,22083,PAPER CHAIN KIT RETROSPOT,12,2011-09-26 15:10:00,2.95,14473,United Kingdom,35.400000000000006,September,Monday,15
541602,21756,BATH BUILDING BLOCK WORD,1,2011-01-19 17:17:00,5.95,17231,United Kingdom,5.95,January,Wednesday,17
570231,22065,CHRISTMAS PUDDING TRINKET POT ,6,2011-10-09 13:44:00,0.39,16685,United Kingdom,2.34,October,Sunday,13
574069,23564,EGG CUP MILKMAID INGRID,12,2011-11-02 14:52:00,1.25,17735,United Kingdom,15.0,November,Wednesday,14
536975,22705,WRAP GREEN PEARS ,25,2010-12-03 14:04:00,0.42,14911,EIRE,10.5,December,Friday,14
569844,21671,RED SPOT CERAMIC DRAWER KNOB,12,2011-10-06 13:30:00,1.45,12626,Germany,17.4,October,Thursday,13
549577,22416,SET OF 36 DOILIES SPACEBOY DESIGN ,12,2011-04-11 08:16:00,1.45,14286,United Kingdom,17.4,April,Monday,8
538174,22907,PACK OF 20 NAPKINS PANTRY DESIGN,24,2010-12-10 09:35:00,0.85,12471,Germany,20.4,December,Friday,9
570273,22187,GREEN CHRISTMAS TREE CARD HOLDER,12,2011-10-10 10:51:00,1.95,13373,United Kingdom,23.4,October,Monday,10
572242,23493,VINTAGE DOILY TRAVEL SEWING KIT,10,2011-10-21 15:36:00,1.95,15677,United Kingdom,19.5,October,Friday,15
561803,22089,PAPER BUNTING VINTAGE PAISLEY,6,2011-07-29 14:39:00,2.95,17926,United Kingdom,17.700000000000003,July,Friday,14
569697,22193,RED DINER WALL CLOCK,2,2011-10-05 15:38:00,8.5,17647,United Kingdom,17.0,October,Wednesday,15
541274,22937,BAKING MOULD CHOCOLATE CUPCAKES,6,2011-01-17 11:24:00,2.55,15696,United Kingdom,15.299999999999999,January,Monday,11
551840,85116,BLACK CANDELABRA T-LIGHT HOLDER,24,2011-05-04 13:36:00,2.1,15144,United Kingdom,50.400000000000006,May,Wednesday,13
557975,23209,LUNCH BAG DOILEY PATTERN ,20,2011-06-24 10:33:00,1.65,15981,United Kingdom,33.0,June,Friday,10
554270,22832,BROCANTE SHELF WITH HOOKS,2,2011-05-23 13:05:00,10.75,15046,United Kingdom,21.5,May,Monday,13
554491,21891,TRADITIONAL WOODEN SKIPPING ROPE,1,2011-05-24 13:50:00,1.45,14606,United Kingdom,1.45,May,Tuesday,13
541886,21485,RETROSPOT HEART HOT WATER BOTTLE,1,2011-01-24 11:21:00,4.95,15039,United Kingdom,4.95,January,Monday,11
549448,22684,FRENCH BLUE METAL DOOR SIGN 9,10,2011-04-08 14:07:00,1.25,13078,United Kingdom,12.5,April,Friday,14
573151,22951,60 CAKE CASES DOLLY GIRL DESIGN,3,2011-10-27 20:09:00,0.55,17602,United Kingdom,1.6500000000000001,October,Thursday,20
575152,23103,JINGLE BELL HEART DECORATION,8,2011-11-08 16:12:00,1.65,16284,United Kingdom,13.2,November,Tuesday,16
572932,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,12,2011-10-27 10:14:00,0.85,15791,United Kingdom,10.2,October,Thursday,10
578992,22782,SET 3 WICKER STORAGE BASKETS ,1,2011-11-27 15:38:00,24.95,13610,United Kingdom,24.95,November,Sunday,15
548701,20828,GLITTER BUTTERFLY CLIPS,1,2011-04-03 11:36:00,2.55,17629,United Kingdom,2.55,April,Sunday,11
548555,22384,LUNCH BAG PINK POLKADOT,10,2011-04-01 09:21:00,1.65,13758,United Kingdom,16.5,April,Friday,9
553997,22629,SPACEBOY LUNCH BOX ,64,2011-05-20 11:34:00,1.65,12656,France,105.6,May,Friday,11
560833,22084,PAPER CHAIN KIT EMPIRE,1,2011-07-21 12:14:00,2.95,16891,United Kingdom,2.95,July,Thursday,12
547623,82583,HOT BATHS METAL SIGN,12,2011-03-24 11:29:00,2.1,15641,United Kingdom,25.200000000000003,March,Thursday,11
562045,23167,SMALL CERAMIC TOP STORAGE JAR ,12,2011-08-02 10:33:00,0.83,12644,Germany,9.959999999999999,August,Tuesday,10
576771,20727,LUNCH BAG  BLACK SKULL.,10,2011-11-16 13:19:00,1.65,13285,United Kingdom,16.5,November,Wednesday,13
544685,48188,DOORMAT WELCOME PUPPIES,2,2011-02-22 17:13:00,7.95,13285,United Kingdom,15.9,February,Tuesday,17
538509,22127,PARTY CONES CARNIVAL ASSORTED,6,2010-12-12 13:37:00,1.25,14413,United Kingdom,7.5,December,Sunday,13
559364,21907,I'M ON HOLIDAY METAL SIGN,12,2011-07-08 08:48:00,2.1,17735,United Kingdom,25.200000000000003,July,Friday,8
571552,22732,3D VINTAGE CHRISTMAS STICKERS ,18,2011-10-18 08:42:00,1.25,16848,United Kingdom,22.5,October,Tuesday,8
575221,21967,PACK OF 12 SKULL TISSUES,24,2011-11-09 11:25:00,0.39,12949,United Kingdom,9.36,November,Wednesday,11
541838,85066,CREAM SWEETHEART MINI CHEST,2,2011-01-23 10:43:00,12.75,12916,United Kingdom,25.5,January,Sunday,10
581233,21497,FANCY FONTS BIRTHDAY WRAP,25,2011-12-08 10:33:00,0.42,13436,United Kingdom,10.5,December,Thursday,10
576057,20723,STRAWBERRY CHARLOTTE BAG,3,2011-11-13 15:06:00,0.85,15861,United Kingdom,2.55,November,Sunday,15
570241,90001D,ANTIQUE OLIVE GREEN FLOWER EARRINGS,1,2011-10-09 15:24:00,4.25,14801,United Kingdom,4.25,October,Sunday,15
555257,22440,BALLOON WATER BOMB PACK OF 35,20,2011-06-01 15:28:00,0.42,17596,United Kingdom,8.4,June,Wednesday,15
537772,22079,RIBBON REEL HEARTS DESIGN ,5,2010-12-08 12:35:00,1.65,18043,United Kingdom,8.25,December,Wednesday,12
569568,84997D,CHILDRENS CUTLERY POLKADOT PINK,4,2011-10-05 09:57:00,4.15,12700,France,16.6,October,Wednesday,9
545851,47594B,SCOTTIES DESIGN WASHBAG,4,2011-03-07 13:45:00,1.95,15026,United Kingdom,7.8,March,Monday,13
579156,23359,SET OF 12 T-LIGHTS VINTAGE DOILY,12,2011-11-28 13:47:00,1.95,17419,United Kingdom,23.4,November,Monday,13
568786,85099F,JUMBO BAG STRAWBERRY,20,2011-09-29 09:16:00,2.08,15144,United Kingdom,41.6,September,Thursday,9
537775,22846,BREAD BIN DINER STYLE RED ,4,2010-12-08 12:41:00,14.95,17722,United Kingdom,59.8,December,Wednesday,12
578943,22189,CREAM HEART CARD HOLDER,8,2011-11-27 13:35:00,3.95,15009,United Kingdom,31.6,November,Sunday,13
539954,21864,UNION JACK FLAG PASSPORT COVER ,30,2010-12-23 12:04:00,1.69,13777,United Kingdom,50.699999999999996,December,Thursday,12
546791,21791,VINTAGE HEADS AND TAILS CARD GAME ,12,2011-03-17 10:38:00,1.25,17716,United Kingdom,15.0,March,Thursday,10
573131,23536,VILLAGE SHOW WALL ART,4,2011-10-27 16:44:00,5.95,15622,United Kingdom,23.8,October,Thursday,16
569243,21974,SET OF 36 PAISLEY FLOWER DOILIES,12,2011-10-03 09:44:00,1.45,13344,United Kingdom,17.4,October,Monday,9
537051,22727,ALARM CLOCK BAKELIKE RED ,2,2010-12-05 11:12:00,3.75,15708,United Kingdom,7.5,December,Sunday,11
567976,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,2011-09-23 10:26:00,4.95,13127,United Kingdom,14.850000000000001,September,Friday,10
571883,23265,SET OF 3 WOODEN TREE DECORATIONS,1,2011-10-19 13:58:00,1.25,14704,United Kingdom,1.25,October,Wednesday,13
546017,20751,FUNKY WASHING UP GLOVES ASSORTED,2,2011-03-08 17:23:00,2.1,14507,United Kingdom,4.2,March,Tuesday,17
556206,23160,REGENCY TEA SPOON,24,2011-06-09 13:46:00,1.25,14911,EIRE,30.0,June,Thursday,13
538069,22759,SET OF 3 NOTEBOOKS IN PARCEL,4,2010-12-09 14:08:00,1.65,16795,United Kingdom,6.6,December,Thursday,14
579093,23237,SET OF 4 KNICK KNACK TINS LEAF,12,2011-11-28 10:54:00,4.15,13081,United Kingdom,49.800000000000004,November,Monday,10
578679,22414,DOORMAT NEIGHBOURHOOD WITCH ,2,2011-11-25 08:12:00,8.25,15117,United Kingdom,16.5,November,Friday,8
539840,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,12,2010-12-22 14:28:00,0.85,12383,Belgium,10.2,December,Wednesday,14
542929,85099F,JUMBO BAG STRAWBERRY,10,2011-02-02 10:34:00,1.95,17811,United Kingdom,19.5,February,Wednesday,10
557776,82494L,WOODEN FRAME ANTIQUE WHITE ,6,2011-06-22 15:07:00,2.95,14422,United Kingdom,17.700000000000003,June,Wednesday,15
539303,22966,GINGERBREAD MAN COOKIE CUTTER,36,2010-12-16 17:34:00,1.06,16684,United Kingdom,38.160000000000004,December,Thursday,17
549443,22844,VINTAGE CREAM DOG FOOD CONTAINER,2,2011-04-08 12:56:00,8.5,15775,United Kingdom,17.0,April,Friday,12
559028,22355,CHARLOTTE BAG SUKI DESIGN,20,2011-07-05 14:27:00,0.85,12839,United Kingdom,17.0,July,Tuesday,14
560239,22619,SET OF 6 SOLDIER SKITTLES,4,2011-07-17 11:50:00,3.75,13507,United Kingdom,15.0,July,Sunday,11
576062,23204,CHARLOTTE BAG APPLES DESIGN,6,2011-11-13 15:30:00,0.85,12867,United Kingdom,5.1,November,Sunday,15
578783,21429,RED GINGHAM ROSE JEWELLERY BOX,4,2011-11-25 11:58:00,1.95,12748,United Kingdom,7.8,November,Friday,11
553741,22554,PLASTERS IN TIN WOODLAND ANIMALS,12,2011-05-19 09:37:00,1.65,12520,Germany,19.799999999999997,May,Thursday,9
536412,22271,FELTCRAFT DOLL ROSIE,2,2010-12-01 11:49:00,2.95,17920,United Kingdom,5.9,December,Wednesday,11
550804,21217,RED RETROSPOT ROUND CAKE TINS,2,2011-04-20 15:32:00,9.95,16676,United Kingdom,19.9,April,Wednesday,15
551270,72802B,OCEAN SCENT CANDLE IN JEWELLED BOX,2,2011-04-27 12:35:00,4.25,15891,United Kingdom,8.5,April,Wednesday,12
540099,22845,VINTAGE CREAM CAT FOOD CONTAINER,3,2011-01-04 16:41:00,6.35,15808,United Kingdom,19.049999999999997,January,Tuesday,16
542407,22983,CARD BILLBOARD FONT,12,2011-01-27 16:17:00,0.42,15601,United Kingdom,5.04,January,Thursday,16
560251,72807B,SET/3 OCEAN SCENT CANDLE JEWEL BOX,3,2011-07-17 12:32:00,4.25,17774,United Kingdom,12.75,July,Sunday,12
536796,84832,ZINC WILLIE WINKIE  CANDLE STICK,2,2010-12-02 15:46:00,0.85,15574,United Kingdom,1.7,December,Thursday,15
543812,22268,EASTER DECORATION SITTING BUNNY,1,2011-02-13 14:40:00,0.85,17472,United Kingdom,0.85,February,Sunday,14
563929,72760B,VINTAGE CREAM 3 BASKET CAKE STAND,1,2011-08-21 15:35:00,9.95,15031,United Kingdom,9.95,August,Sunday,15
555631,20727,LUNCH BAG  BLACK SKULL.,2,2011-06-06 12:06:00,1.65,18118,United Kingdom,3.3,June,Monday,12
567613,21481,FAWN BLUE HOT WATER BOTTLE,4,2011-09-21 11:49:00,3.75,13908,United Kingdom,15.0,September,Wednesday,11
536630,22752,SET 7 BABUSHKA NESTING BOXES,2,2010-12-02 10:56:00,7.65,17850,United Kingdom,15.3,December,Thursday,10
575637,22810,SET OF 6 T-LIGHTS SNOWMEN,3,2011-11-10 13:46:00,2.95,16904,United Kingdom,8.850000000000001,November,Thursday,13
571694,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,24,2011-10-18 14:44:00,3.29,13308,United Kingdom,78.96000000000001,October,Tuesday,14
554827,23192,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,48,2011-05-26 15:19:00,1.45,14646,Netherlands,69.6,May,Thursday,15
578075,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,3,2011-11-22 16:11:00,0.85,15039,United Kingdom,2.55,November,Tuesday,16
537738,21479,WHITE SKULL HOT WATER BOTTLE ,4,2010-12-08 11:02:00,3.75,17706,United Kingdom,15.0,December,Wednesday,11
567138,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,4,2011-09-16 14:39:00,4.95,17652,United Kingdom,19.8,September,Friday,14
559357,22273,FELTCRAFT DOLL MOLLY,2,2011-07-07 18:56:00,2.95,17107,United Kingdom,5.9,July,Thursday,18
580317,23340,VINTAGE CHRISTMAS CAKE FRILL,12,2011-12-02 15:29:00,1.65,13458,United Kingdom,19.799999999999997,December,Friday,15
576379,22079,RIBBON REEL HEARTS DESIGN ,10,2011-11-15 09:21:00,1.65,16423,United Kingdom,16.5,November,Tuesday,9
562166,23209,LUNCH BAG DOILEY PATTERN ,10,2011-08-03 12:10:00,1.65,13209,United Kingdom,16.5,August,Wednesday,12
546218,21137,BLACK RECORD COVER FRAME,2,2011-03-10 12:11:00,3.75,14667,United Kingdom,7.5,March,Thursday,12
572211,22400,MAGNETS PACK OF 4 HOME SWEET HOME,24,2011-10-21 12:25:00,0.39,13429,United Kingdom,9.36,October,Friday,12
573937,23284,DOORMAT KEEP CALM AND COME IN,2,2011-11-02 10:40:00,8.25,15830,United Kingdom,16.5,November,Wednesday,10
554326,21792,CLASSIC FRENCH STYLE BASKET GREEN ,3,2011-05-23 16:32:00,3.95,13737,United Kingdom,11.850000000000001,May,Monday,16
536993,22866,HAND WARMER SCOTTY DOG DESIGN,2,2010-12-03 15:19:00,2.1,14396,United Kingdom,4.2,December,Friday,15
580916,84661A,WHITE SQUARE TABLE CLOCK,1,2011-12-06 13:45:00,0.79,13685,United Kingdom,0.79,December,Tuesday,13
577536,47504H,ENGLISH ROSE SPIRIT LEVEL ,1,2011-11-20 14:14:00,0.79,15850,United Kingdom,0.79,November,Sunday,14
571660,22705,WRAP GREEN PEARS ,25,2011-10-18 12:49:00,0.42,16191,United Kingdom,10.5,October,Tuesday,12
561714,23014,GLASS APOTHECARY BOTTLE ELIXIR,4,2011-07-29 11:56:00,3.95,18081,United Kingdom,15.8,July,Friday,11
569533,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,2,2011-10-04 15:21:00,0.29,16374,United Kingdom,0.58,October,Tuesday,15
550701,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,24,2011-04-20 10:48:00,0.85,14905,United Kingdom,20.4,April,Wednesday,10
542584,21042,RED RETROSPOT APRON ,2,2011-01-28 15:21:00,5.95,18016,United Kingdom,11.9,January,Friday,15
568046,20972,PINK CREAM FELT CRAFT TRINKET BOX ,1,2011-09-23 12:16:00,1.25,18118,United Kingdom,1.25,September,Friday,12
548148,21380,WOODEN HAPPY BIRTHDAY GARLAND,1,2011-03-29 12:31:00,2.95,17931,United Kingdom,2.95,March,Tuesday,12
550183,21508,VINTAGE KID DOLLY CARD ,12,2011-04-14 17:58:00,0.42,14105,United Kingdom,5.04,April,Thursday,17
563940,21922,UNION STRIPE WITH FRINGE  HAMMOCK,10,2011-08-22 09:30:00,7.95,17416,United Kingdom,79.5,August,Monday,9
579196,22360,GLASS JAR ENGLISH CONFECTIONERY,1,2011-11-28 15:54:00,5.79,14096,United Kingdom,5.79,November,Monday,15
578814,23695,DOILY THANK YOU CARD,12,2011-11-25 13:40:00,0.42,12748,United Kingdom,5.04,November,Friday,13
545073,22423,REGENCY CAKESTAND 3 TIER,1,2011-02-28 09:26:00,12.75,14036,United Kingdom,12.75,February,Monday,9
573289,21481,FAWN BLUE HOT WATER BOTTLE,8,2011-10-28 14:44:00,3.75,12705,Germany,30.0,October,Friday,14
